utc,family,ticker,side,target,ref,qual_score,qual_size,levels,book_depth,share_at_20
2026-09-07T08:14:55+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070415-15,no,300,0.9900,1541.49,1541.49,1,6812.38,0.01281
2026-09-07T08:14:55+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070415-15,yes,300,,0.00,0.00,0,0.00,0.00000
2026-09-07T08:14:55+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070415-15,no,300,0.9900,241.84,308.95,5,6320.63,0.07638
2026-09-07T08:14:55+00:00,KXSILVER15M,KXSILVER15M-26SEP070415-15,yes,300,0.6800,126.05,303.00,5,12486.28,0.13694
2026-09-07T08:14:55+00:00,KXSILVER15M,KXSILVER15M-26SEP070415-15,no,300,0.2700,118.11,337.00,5,7399.42,0.14481
2026-09-07T08:14:55+00:00,KXWTI15M,KXWTI15M-26SEP070415-15,yes,300,,0.00,138.51,0,138.51,0.00000
2026-09-07T08:14:55+00:00,KXWTI15M,KXWTI15M-26SEP070415-15,no,300,0.9940,247.44,584.94,2,15856.71,0.07478
2026-09-07T08:14:55+00:00,KXGOLD15M,KXGOLD15M-26SEP070415-15,yes,300,0.9990,4437.11,4437.11,1,67195.22,0.00449
2026-09-07T08:14:55+00:00,KXGOLD15M,KXGOLD15M-26SEP070415-15,no,300,,0.00,0.00,0,0.00,0.00000
2026-09-07T08:14:55+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070415-XRP,yes,1000,,0.00,0.00,0,0.00,0.00000
2026-09-07T08:14:55+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070415-XRP,no,1000,0.9600,331.87,1001.00,8,3338.59,0.05684
2026-09-07T08:15:56+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,yes,300,0.4200,93.50,2156.00,3,16360.23,0.17621
2026-09-07T08:15:56+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,no,300,0.5500,727.91,2317.91,3,15561.66,0.02674
2026-09-07T08:15:56+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,yes,300,0.5500,398.50,668.01,4,13689.41,0.04779
2026-09-07T08:15:56+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,no,300,0.4100,295.25,480.50,2,13417.93,0.06344
2026-09-07T08:15:56+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,yes,300,0.6100,2180.00,2180.00,1,49267.68,0.00909
2026-09-07T08:15:56+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,no,300,0.3800,338.12,2245.00,3,49292.97,0.05585
2026-09-07T08:15:56+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,yes,300,0.4700,451.06,451.06,1,45942.19,0.04246
2026-09-07T08:15:56+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,no,300,0.5200,213.74,640.74,3,44204.04,0.08556
2026-09-07T08:15:56+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,yes,300,0.6400,4226.95,4226.95,1,210195.17,0.00471
2026-09-07T08:15:56+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,no,300,0.3500,910.74,910.74,1,207011.12,0.02149
2026-09-07T08:15:56+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,yes,1000,0.2300,1003.00,1003.00,2,5726.00,0.01955
2026-09-07T08:15:56+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,no,1000,0.6300,365.00,1240.00,3,7073.00,0.05195
2026-09-07T08:16:58+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,yes,300,0.3100,628.00,2226.00,5,16972.10,0.03086
2026-09-07T08:16:58+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,no,300,0.6300,642.70,2232.70,5,15573.46,0.03018
2026-09-07T08:16:58+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,yes,300,0.6100,468.02,814.04,3,15934.44,0.04098
2026-09-07T08:16:58+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,no,300,0.3500,1137.00,2157.00,2,15804.71,0.01729
2026-09-07T08:16:58+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,yes,300,0.7800,2021.87,2021.87,1,47517.22,0.00979
2026-09-07T08:16:58+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,no,300,0.2100,359.56,2450.00,4,47977.80,0.05269
2026-09-07T08:16:58+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,yes,300,0.4300,2406.66,2406.66,1,47631.55,0.00824
2026-09-07T08:16:58+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,no,300,0.5400,1350.92,2430.92,4,45345.22,0.01459
2026-09-07T08:16:58+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,yes,300,0.6900,4790.00,4790.00,1,210487.11,0.00416
2026-09-07T08:16:58+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,no,300,0.3000,1088.50,1972.00,2,209398.35,0.01804
2026-09-07T08:16:58+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,yes,1000,0.4200,251.88,1480.00,4,6566.00,0.07356
2026-09-07T08:16:58+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,no,1000,0.4900,1000.00,1000.00,1,6953.00,0.01961
2026-09-07T08:17:59+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,yes,300,0.4100,212.25,2192.00,3,15390.60,0.08611
2026-09-07T08:17:59+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,no,300,0.5400,616.35,2194.70,3,16875.01,0.03143
2026-09-07T08:17:59+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,yes,300,0.5900,493.24,921.38,3,14581.27,0.03897
2026-09-07T08:17:59+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,no,300,0.3800,227.65,499.59,2,13637.52,0.08076
2026-09-07T08:17:59+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,yes,300,0.8000,2051.87,2051.87,1,49795.32,0.00965
2026-09-07T08:17:59+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,no,300,0.1900,307.67,369.02,3,47273.72,0.06104
2026-09-07T08:17:59+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,yes,300,0.5200,708.25,2314.50,3,49256.01,0.02746
2026-09-07T08:17:59+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,no,300,0.4700,1511.44,2839.68,2,49657.64,0.01306
2026-09-07T08:17:59+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,yes,300,0.7300,2115.45,2115.45,1,77142.72,0.00937
2026-09-07T08:17:59+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,no,300,0.2600,3090.91,3090.91,1,208111.99,0.00643
2026-09-07T08:17:59+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,yes,1000,0.4500,270.62,1360.00,4,6686.00,0.06882
2026-09-07T08:17:59+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,no,1000,0.4400,1000.00,1000.00,1,6713.00,0.01961
2026-09-07T08:19:00+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,yes,300,0.3900,358.75,2217.00,4,16061.80,0.05281
2026-09-07T08:19:00+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,no,300,0.5700,218.70,2220.60,4,16489.91,0.08379
2026-09-07T08:19:00+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,yes,300,0.6300,118.53,324.70,10,13124.77,0.14437
2026-09-07T08:19:00+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,no,300,0.3100,272.57,883.28,4,13804.18,0.06836
2026-09-07T08:19:00+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,yes,300,0.9110,2105.00,2105.00,1,47379.02,0.00941
2026-09-07T08:19:00+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,no,300,0.0750,237.06,2362.00,4,37194.88,0.07780
2026-09-07T08:19:00+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,yes,300,0.3600,2132.78,2132.78,1,47270.86,0.00929
2026-09-07T08:19:00+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,no,300,0.6200,350.00,350.00,2,46954.33,0.05405
2026-09-07T08:19:00+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,yes,300,0.8300,2900.00,2900.00,1,54742.28,0.00685
2026-09-07T08:19:00+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,no,300,0.1600,2141.00,2141.00,1,203416.26,0.00925
2026-09-07T08:19:00+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,yes,1000,0.4500,256.91,1480.00,5,6683.00,0.07222
2026-09-07T08:19:00+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,no,1000,0.4800,1000.00,1000.00,1,6713.00,0.01961
2026-09-07T08:20:01+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,yes,300,0.4800,375.38,2340.26,3,15575.10,0.05058
2026-09-07T08:20:01+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,no,300,0.4800,369.25,2288.00,4,15674.78,0.05138
2026-09-07T08:20:01+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,yes,300,0.7200,397.12,2224.50,3,15434.70,0.04795
2026-09-07T08:20:01+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,no,300,0.2500,2513.14,2513.14,1,15405.81,0.00790
2026-09-07T08:20:01+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,yes,300,0.9540,2167.00,2167.00,1,46357.30,0.00914
2026-09-07T08:20:01+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,no,300,0.0430,120.80,364.60,7,35775.38,0.14205
2026-09-07T08:20:01+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,yes,300,0.3200,2176.00,2176.00,1,48754.53,0.00911
2026-09-07T08:20:01+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,no,300,0.6600,384.50,549.50,2,46605.13,0.04944
2026-09-07T08:20:01+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,yes,300,0.8400,3073.57,3073.57,1,28659.39,0.00647
2026-09-07T08:20:01+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,no,300,0.1500,2268.00,2268.00,1,185431.80,0.00874
2026-09-07T08:20:01+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,yes,1000,0.4300,1148.00,1148.00,4,5991.00,0.01712
2026-09-07T08:20:01+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,no,1000,0.3400,357.04,1069.00,9,5702.00,0.05305
2026-09-07T08:21:02+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,yes,300,0.7100,210.90,2301.70,5,15809.16,0.08662
2026-09-07T08:21:02+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,no,300,0.2500,365.50,2252.00,6,16732.19,0.05188
2026-09-07T08:21:02+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,yes,300,0.7100,423.30,2295.10,4,15397.58,0.04512
2026-09-07T08:21:02+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,no,300,0.2500,1315.65,2520.30,2,15381.97,0.01497
2026-09-07T08:21:02+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,yes,300,0.9690,2219.31,2219.31,2,47505.44,0.00893
2026-09-07T08:21:02+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,no,300,0.0230,388.91,388.91,1,22883.86,0.04891
2026-09-07T08:21:02+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,yes,300,0.2800,1221.73,2271.73,3,46444.81,0.01611
2026-09-07T08:21:02+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,no,300,0.7000,1522.49,2876.98,2,46371.69,0.01297
2026-09-07T08:21:02+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,yes,300,0.8700,1097.00,1097.00,2,28187.72,0.01791
2026-09-07T08:21:02+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,no,300,0.1100,2752.20,2752.20,1,180800.38,0.00721
2026-09-07T08:21:02+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,yes,1000,0.2400,1132.00,1132.00,2,4975.00,0.01736
2026-09-07T08:21:02+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,no,1000,0.5600,263.17,1101.00,11,6214.00,0.07063
2026-09-07T08:22:04+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,yes,300,0.7000,178.14,1400.86,5,15568.49,0.10094
2026-09-07T08:22:04+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,no,300,0.2500,361.50,2246.00,3,16758.97,0.05242
2026-09-07T08:22:04+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,yes,300,0.7700,121.64,343.50,9,13272.98,0.14120
2026-09-07T08:22:04+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,no,300,0.2000,447.91,447.91,2,14613.97,0.04274
2026-09-07T08:22:04+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,yes,300,0.9740,367.50,2225.00,3,46435.24,0.05161
2026-09-07T08:22:04+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,no,300,0.0170,460.18,460.18,1,21416.48,0.04165
2026-09-07T08:22:04+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,yes,300,0.2700,1224.25,2275.50,2,46767.65,0.01607
2026-09-07T08:22:04+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,no,300,0.7100,345.50,345.50,2,45516.69,0.05472
2026-09-07T08:22:04+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,yes,300,0.7700,620.90,620.90,2,29746.80,0.03121
2026-09-07T08:22:04+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,no,300,0.2100,3022.00,3022.00,1,186478.69,0.00657
2026-09-07T08:22:04+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,yes,1000,0.3000,382.00,1257.00,4,4980.00,0.04975
2026-09-07T08:22:04+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,no,1000,0.4800,268.99,1105.00,11,5978.00,0.06921
2026-09-07T08:23:05+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,yes,300,0.8700,262.69,309.00,3,13913.06,0.07075
2026-09-07T08:23:05+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,no,300,0.0600,300.62,1474.00,4,6839.53,0.06238
2026-09-07T08:23:05+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,yes,300,0.7800,404.27,2286.10,4,16196.58,0.04714
2026-09-07T08:23:05+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,no,300,0.1900,722.27,2545.07,3,14964.57,0.02694
2026-09-07T08:23:05+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,yes,300,0.9790,220.25,2199.00,4,47477.15,0.08325
2026-09-07T08:23:05+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,no,300,0.0150,199.12,403.00,3,21853.80,0.09127
2026-09-07T08:23:05+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,yes,300,0.3200,349.58,413.16,2,46537.75,0.05412
2026-09-07T08:23:05+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,no,300,0.6700,1204.00,2323.50,2,45943.01,0.01634
2026-09-07T08:23:05+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,yes,300,0.8300,2476.00,2476.00,1,28900.44,0.00801
2026-09-07T08:23:05+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,no,300,0.1600,2910.10,2910.10,1,175329.72,0.00683
2026-09-07T08:23:05+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,yes,1000,0.3500,1134.00,1134.00,3,4977.00,0.01733
2026-09-07T08:23:05+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,no,1000,0.4300,268.75,1101.00,10,5854.00,0.06926
2026-09-07T08:24:06+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,yes,300,0.9100,1311.42,2351.42,2,16777.99,0.01502
2026-09-07T08:24:06+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,no,300,0.0600,629.34,2241.84,4,9019.64,0.03080
2026-09-07T08:24:06+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,yes,300,0.7700,851.92,3166.70,4,17497.48,0.02294
2026-09-07T08:24:06+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,no,300,0.1900,361.25,2182.00,4,14230.00,0.05246
2026-09-07T08:24:06+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,yes,300,0.9720,279.58,302.25,4,47711.87,0.06676
2026-09-07T08:24:06+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,no,300,0.0230,681.00,2312.00,3,22035.33,0.02853
2026-09-07T08:24:06+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,yes,300,0.2200,944.67,944.67,1,46076.76,0.02073
2026-09-07T08:24:06+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,no,300,0.7600,2183.50,2183.50,2,47462.20,0.00908
2026-09-07T08:24:06+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,yes,300,0.6900,483.62,782.62,2,176004.93,0.03971
2026-09-07T08:24:06+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,no,300,0.3000,1160.00,1160.00,1,178487.01,0.01695
2026-09-07T08:24:06+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,yes,1000,0.2300,1132.00,1132.00,2,4975.00,0.01736
2026-09-07T08:24:06+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,no,1000,0.5800,270.00,1094.00,10,6327.00,0.06897
2026-09-07T08:25:07+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,yes,300,0.9600,215.69,319.94,2,16768.71,0.08486
2026-09-07T08:25:07+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,no,300,0.0300,1393.11,2603.61,2,4943.81,0.01415
2026-09-07T08:25:07+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,yes,300,0.7300,161.16,2248.60,6,15990.08,0.11040
2026-09-07T08:25:07+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,no,300,0.2200,562.07,562.07,1,17255.31,0.03436
2026-09-07T08:25:07+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,yes,300,0.9600,71.25,2260.49,4,47482.09,0.21918
2026-09-07T08:25:07+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,no,300,0.0390,207.54,332.79,2,23346.21,0.08790
2026-09-07T08:25:07+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,yes,300,0.1600,2230.00,2230.00,1,40489.87,0.00889
2026-09-07T08:25:07+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,no,300,0.8100,470.52,470.52,3,47863.41,0.04077
2026-09-07T08:25:07+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,yes,300,0.5500,461.30,461.30,1,175031.93,0.04155
2026-09-07T08:25:07+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,no,300,0.4400,4163.00,4163.00,1,176465.67,0.00478
2026-09-07T08:25:07+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,yes,1000,0.6200,404.25,1355.00,5,3450.00,0.04714
2026-09-07T08:25:07+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,no,1000,0.1800,393.58,2138.00,9,2138.00,0.04836
2026-09-07T08:26:08+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,yes,300,0.9700,1192.81,2236.66,2,17746.21,0.01649
2026-09-07T08:26:08+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070430-30,no,300,0.0200,3260.03,6430.58,2,6430.58,0.00610
2026-09-07T08:26:08+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,yes,300,0.6100,216.55,916.40,4,15889.28,0.08455
2026-09-07T08:26:08+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070430-30,no,300,0.3600,408.76,408.76,2,15392.79,0.04665
2026-09-07T08:26:08+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,yes,300,0.9440,2105.00,2105.00,1,47975.84,0.00941
2026-09-07T08:26:08+00:00,KXSILVER15M,KXSILVER15M-26SEP070430-30,no,300,0.0390,395.00,395.00,1,23259.90,0.04819
2026-09-07T08:26:08+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,yes,300,0.1100,2224.69,2224.69,1,37912.43,0.00891
2026-09-07T08:26:08+00:00,KXWTI15M,KXWTI15M-26SEP070430-30,no,300,0.8800,343.96,477.29,2,45294.49,0.05495
2026-09-07T08:26:08+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,yes,300,0.5000,2175.00,2175.00,1,175980.78,0.00911
2026-09-07T08:26:08+00:00,KXGOLD15M,KXGOLD15M-26SEP070430-30,no,300,0.4900,2668.85,2668.85,1,177707.76,0.00744
2026-09-07T08:26:08+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,yes,1000,0.8500,377.00,1252.00,4,3771.00,0.05038
2026-09-07T08:26:08+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070430-XRP,no,1000,0.0100,1162.00,1162.00,2,1162.00,0.01692
